,0,1,price,Market Capitalization,Current Liabilities,Shares,Cash,Operating Expenses,Current Ratio,PE Ratio,Earnings/Share,Debt/Equity,Debt,Current Debt,Interest Expense,Revenue,Price/Sales,Num. Active ATMs (all time),Num. Active 424s (all time),Num. Active 424B5s (past year),Num. Active 424B3s (past year),Shares Raised in the Past Year,Dollars Raised in the Past Year,Current Offering (shares),Current Offering (cash),ATM Present,Offering Present,change1m,change5m,open price,pm high,High Change,Detection TS,Hour,Minute,Volume Current Day,Volume PM,Change 1m,Change 5m,trend_data,trend_string,open_price,pm_open,hi_price,length_uptrend,length_retrace,Trend Data (present opportunity),Percentage Downtrend,Max. Downmove,Max. Upmove,Initial Trend,Initial Trend Move,Reaction,Change to High,Change from High,Change from Open,Prior Day Range,Length Prior,Length After,Shares Traded,PD High,Prior Day Price Action Trend,Open,High,Low,Low Change,Range,Change from pm open to pm high,PM high to mkt open,PM retrace: PM gap,Premarket Move Change Classification,Premarket Move Time Classification,Shares Outstanding,Float Shares,Float Percentage,IO%,Insider%,IO Class,Float Class,downmove_percentage,upmove_percentage,backside_move_type,frontside_move_type,Open Price,Close Price,Downmove%,Upmove%,Max Price,Backward_move,Forward_move,Largest Pop 1m,Largest Pop 5m,Time from open to nearest megaseller,Num. Large Sellers
2584,CLSK,2020-10-06,12.579999923706055,22130795.0,2449335.0,4863911.0,6376557.0,3085564.0,4.5,-0.765,-0.4,0.363,4558495.0,623905.0,1560315.0,976824.0,4.218,2,4,0,1,0.0,0.0,1800000.0,5250000.0,True,True,0.0055007949125596475,-0.000794912559618425,12.58,13.5,0.06330835151630132,2020-10-06 08:00:00,8.0,0.0,55858.0,1957325.0,0.003843856720623595,0.01748878237032736,"   Trend Length (m)  Move Percent    Pivot  PM Open  Open Price
0             301.0      0.038811  Uptrend    12.11       12.58",Uptrend,12.58,12.11,13.5,23,29,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              70.0      0.069714    Uptrend         1331       1401      70
1             559.0     -0.205618  Downtrend         1401       1885     484",0.8736462093862816,-0.20561789403284544,0.06971383147853741,Uptrend,0.06971383147853741,-0.20561789403284544,0.1294311624072546,-0.11240875912408753,0.002473206924979337,0.20610270360686325,713.0,1853.0,8935873.0,13.7,Sideways,12.6492,13.45,10.48,-0.1714891060304209,0.23479745754672224,0.11478117258464085,0.06814814814814814,0.5937223554489738,Medium Retracement,Equal Uptrend/Downtrend,17390000.0,16482242.0,0.9478,2.31,2.91,Low IO,Medium,,,downmove,retracement,12.57,10.7,-0.16467780429594275,0.07000795544948281,13.45,0.07000795544948281,-0.20446096654275092,,,,
2585,CPE,2020-10-01,5.309999942779541,900473699.0,652247000.0,396684449.0,13341000.0,143558000.0,0.412,9.458,-0.11,1.232,3266055000.0,42858000.0,689000.0,196095000.0,1.341,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.007532956685499066,1.883239171387102e-05,5.31,6.42,0.028444022770398595,2020-10-01 06:18:00,6.0,18.0,54539.0,2908403.0,-0.00019455252918276766,-0.007782101167315147,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               2.0     -0.002092  Downtrend     4.78        5.31
1             200.0      0.341719    Uptrend     4.78        5.31
2              32.0     -0.126563  Downtrend     4.78        5.31
3              11.0      0.110912    Uptrend     4.78        5.31
4              77.0     -0.144928  Downtrend     4.78        5.31","Downtrend, Uptrend, Downtrend, Uptrend, Downtrend",5.31,4.78,6.42,21,117,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               6.0      0.016422    Uptrend         1392       1398       6
1             567.0     -0.093975  Downtrend         1398       1813     415",0.9857482185273159,-0.09397465352404953,0.016421845574387986,Uptrend,0.016421845574387986,-0.09397465352404953,0.012433392539964526,-0.15438596491228068,-0.14387211367673172,0.19122257053291536,4.0,3334.0,22019859.0,5.7,Slight Downtrend,5.27,5.4199,4.76,-0.09677419354838708,0.12521821631878566,0.3430962343096233,0.1728971962616823,0.503932072031001,Medium Retracement,Sudden Upmove to Fade,39750000.0,12354299.999999998,0.3108,40.8,28.12,High IO,Medium,,,downmove,no upside,5.3101,4.89,-0.10359503587503067,0.0,5.3101,0.0,-0.07911338769514709,-0.01886792452830182,-0.03283183873119396,0 days 06:30:02.026539000,5.0
2586,CPSS,2020-10-08,4.9099998474121085,49629620.0,,22558918.0,140832000.0,13940000.0,,9.167,0.0,11.531,2289531000.0,,27595000.0,85723000.0,0.14400000000000002,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.003054989816700727,-0.008146639511201636,4.91,5.79,0.02945863125638418,2020-10-08 06:06:00,6.0,6.0,3168.0,4333207.0,0.006711409395973257,0.012371364653243731,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               4.0      0.482051    Uptrend      3.9        4.91
1               3.0     -0.202422  Downtrend      3.9        4.91
2              12.0      0.216920    Uptrend      3.9        4.91
3              43.0     -0.153333  Downtrend      3.9        4.91
4               9.0      0.145311    Uptrend      3.9        4.91
5              74.0     -0.097426  Downtrend      3.9        4.91","Uptrend, Downtrend, Uptrend, Downtrend, Uptrend, Downtrend",4.91,3.9,5.79,4,141,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               9.0      0.028513    Uptrend          229        238       9
1              50.0     -0.124752  Downtrend          238        288      50
2             569.0      0.097285    Uptrend          288        652     364",0.1182033096926714,-0.12475247524752475,0.0972850678733031,Uptrend,0.02851323828920564,-0.12475247524752475,0.10062893081761001,-0.04857142857142855,0.047169811320754686,0.10062893081761001,147.0,48.0,68106.0,3.5,Sideways,4.895,5.0392,4.42,-0.09703779366700707,0.12649642492339128,0.4846153846153847,0.15198618307426595,0.31362228253419955,Medium-Small Retracement,Sudden Upmove to Fade,22510000.0,12549325.0,0.5575,17.51,26.74,Mid IO,Medium,,,micro downmove,retracement,4.87,4.85,-0.08418891170431214,0.034743326488706365,5.0392,0.034743326488706365,-0.03754564216542318,-0.032520325203252064,-0.04132231404958681,0 days 00:00:01.013945000,2.0
2587,CRVS,2020-10-05,5.710000038146973,67926356.0,11712000.0,27953233.0,23498000.0,13269000.0,5.962999999999999,-1.491,-0.44,0.229,2977000.0,927000.0,0.0,0.0,,1,1,1,1,0.0,0.0,0.0,50000000.0,True,True,-0.03327495621716293,-0.07373029772329251,5.71,6.43,0.005434782608695698,2020-10-05 06:22:00,6.0,22.0,15108.0,29311003.0,0.011857707509881577,0.02569169960474316,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              60.0      0.535885    Uptrend     4.18        5.71
1              68.0     -0.110592  Downtrend     4.18        5.71","Uptrend, Downtrend",5.71,4.18,6.43,60,69,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0             629.0     -0.187391  Downtrend          365        885     520",1.0,-0.18739054290718046,,Downtrend,-0.18739054290718046,,0.07860824742268034,-0.02031063321385901,0.05670103092783499,0.0799999999999999,495.0,117.0,556800.0,4.185,Sideways,5.52,5.55,4.35,-0.2119565217391305,0.21739130434782614,0.5382775119617226,0.11197511664074647,0.2080248833592534,Medium-Small Retracement,Equal Uptrend/Downtrend,28060000.0,25225940.0,0.899,9.16,0.94,Mid IO,Large Float,,,downmove,retracement,5.289,4.6,-0.15295897145017948,0.0493477027793534,5.55,0.0493477027793534,-0.1711711711711712,-0.045534150612959685,-0.06021897810218979,0 days 00:00:01.255654000,3.0
2591,DGLY,2020-10-01,2.200000047683716,12981797.0,6886651.0,16026910.0,359685.0,3145633.0,1.111,-0.931,-0.29,-2.411,8531368.0,1986908.0,6336.0,2420437.0,1.243,0,1,0,0,0.0,0.0,1175712.0,0.0,False,True,0.0,0.0021818181818181433,2.2,2.45,0.05049999999999998,2020-10-01 07:01:00,7.0,1.0,133717.0,1247883.0,-0.005000233655778286,0.009533155754941848,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              45.0     -0.004626  Downtrend     2.14         2.2
1               2.0      0.150134    Uptrend     2.14         2.2
2              88.0     -0.102004  Downtrend     2.14         2.2","Downtrend, Uptrend, Downtrend",2.2,2.14,2.45,3,77,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               2.0      0.001182    Uptrend         1223       1225       2
1              42.0     -0.051121  Downtrend         1225       1267      42
2             283.0      0.105263    Uptrend         1267       1479     212
3             276.0     -0.060606  Downtrend         1479       1548      69",0.3415384615384615,-0.06060606060606065,0.10526315789473696,Uptrend,0.0011818181818180516,-0.05112140197947882,0.47,-0.2755102040816327,0.06499999999999995,0.6333333333333333,1089.0,2410.0,46312070.0,2.94,Sideways,2.2,2.3111,2.08,-0.05454545454545458,0.10504545454545458,0.14485981308411214,0.1020408163265306,0.704410796576695,Full Retracement,Sudden Upmove to Fade,26580000.0,22143798.0,0.8331,6.56,10.13,Mid IO,Large Float,,,micro downmove,retracement,2.2048,2.17,-0.04753265602322206,0.04267960812772137,2.2989,0.04267960812772137,-0.056070294488668584,,,,
2596,ECOR,2020-10-01,1.7300000190734863,36251074.0,9144681.0,29959565.0,13563791.0,8889519.0,2.902,-0.7859999999999999,-0.29,0.435,2018203.0,598323.0,0.0,674942.0,15.166,1,1,1,1,0.0,0.0,0.0,25000000.0,True,True,0.0,0.021040462427745658,1.73,2.03,0.08670520231213867,2020-10-01 07:44:00,7.0,44.0,22926.0,278670.0,0.0028169014084507005,0.0028169014084507005,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              24.0      0.179191    Uptrend     1.73        1.73
1              45.0     -0.151961  Downtrend     1.73        1.73","Uptrend, Downtrend",1.73,1.73,2.03,2,19,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              13.0      0.057803    Uptrend          553        562       9
1              91.0     -0.065574  Downtrend          562        631      69
2             268.0      0.099415    Uptrend          631        770     139
3             133.0     -0.042553  Downtrend          770        793      23
4              33.0      0.044444    Uptrend          793        794       1
5              26.0     -0.042553  Downtrend          794        795       1
6              40.0      0.038889    Uptrend          795        797       2",0.38114754098360654,-0.06557377049180334,0.09941520467836254,Uptrend,0.05780346820809254,-0.06557377049180334,0.2195121951219513,-0.18000000000000005,0.0,0.3245033112582781,590.0,921.0,4069529.0,2.0,Sideways,1.73,1.88,1.71,-0.011560693641618507,0.0982658959537572,0.17341040462427734,0.14778325123152702,0.8522167487684731,Full Retracement,Sudden Upmove to Fade,44530000.0,39413503.0,0.8851,4.8,6.69,Low IO,Large Float,,,micro downmove,retracement,1.75,1.87,-0.02285714285714288,0.07428571428571422,1.88,0.07428571428571422,-0.0053191489361701,,,,
2598,EDSA,2020-10-19,9.199999809265137,28260717.0,704162.0,8859159.0,3827050.0,1209704.0,6.855,-1.34,-0.15,0.202,218145.0,66631.0,0.0,107800.0,44.405,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.01086956521739146,0.019565217391304512,9.2,9.83,0.05537634408602137,2020-10-19 06:30:00,6.0,30.0,4876.0,1645614.0,-0.003746914121730782,-0.023997794458577082,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               1.0      0.168342    Uptrend     7.96         9.2
1              11.0     -0.200000  Downtrend     7.96         9.2
2             108.0      0.236559    Uptrend     7.96         9.2","Uptrend, Downtrend, Uptrend",9.2,7.96,9.83,76,11,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               3.0      0.059783    Uptrend          422        425       3
1             626.0     -0.209231  Downtrend          425        727     302",0.9901639344262296,-0.20923076923076925,0.059782608695652266,Uptrend,0.059782608695652266,-0.20923076923076925,0.011275724326237541,-0.040000000000000036,-0.029175304646811995,0.10344827586206896,282.0,338.0,410561.0,8.0,Sideways,9.3,9.815,7.25,-0.22043010752688172,0.2758064516129031,0.2349246231155779,0.06408952187182103,0.27280887385010444,Medium-Small Retracement,Sudden Downmove,9609000.0,8504925.9,0.8851,4.8,6.69,Low IO,Medium,,,downmove,no upside,9.38,7.71,-0.2270788912579958,0.0,9.38,0.0,-0.17803837953091692,-0.049186382727253626,-0.09879487558303976,,0.0
2600,EIGR,2020-10-15,10.199999809265137,145143850.0,16949000.0,24559027.0,39373000.0,16512000.0,5.922999999999999,-1.919,-0.68,0.862,32244000.0,534000.0,888000.0,0.0,,3,5,1,1,0.0,0.0,3200000.0,13.7,True,True,-0.003921568627450897,-0.025490196078431355,10.2,10.6,0.04330708661417318,2020-10-15 08:23:00,8.0,23.0,356041.0,1080636.0,0.0016260162601626767,0.0027100271002711285,"   Trend Length (m)  Move Percent    Pivot  PM Open  Open Price
0              90.0      0.120879  Uptrend      9.1        10.2",Uptrend,10.2,9.1,10.6,79,5,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              59.0     -0.098529  Downtrend          699        757      58
1              59.0      0.092800    Uptrend          757        811      54
2              41.0     -0.055562  Downtrend          811        844      33
3             470.0      0.107482    Uptrend          844       1075     231",0.2420212765957447,-0.0985294117647058,0.10748155953635401,Downtrend,-0.0985294117647058,0.09280043501903196,0.13874999999999993,-0.05378704720087818,0.0774999999999999,0.13874999999999993,1521.0,165.0,2346331.0,9.11,Sideways,10.16,10.6,9.19,-0.09547244094488196,0.13877952755905512,0.16483516483516486,0.03773584905660381,0.2289308176100631,Medium-Small Retracement,Sudden Downmove,29240000.0,22187312.0,0.7588,22.93,1.19,High IO,Large Float,,,micro downmove,retracement,9.94,10.51,-0.07142857142857134,0.06639839034205232,10.6,0.06639839034205232,-0.008490566037735837,-0.03430877901109988,-0.061286145878290926,0 days 00:00:00.752462000,2.0
2601,ENLV,2020-10-01,10.510000228881836,82246360.0,4684000.0,99092000.0,1773000.0,6041000.0,1.6969999999999998,-7.545,-0.04,1.007,3190000.0,389000.0,208000.0,5620000.0,3.808,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.061845861084681285,-0.02628924833491904,10.51,12.4,0.16937119675456389,2020-10-01 05:52:00,5.0,52.0,35712.0,28625030.0,0.0005305039787797393,-0.03013262599469502,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               1.0      0.516687    Uptrend     8.09       10.51
1               2.0     -0.299919  Downtrend     8.09       10.51
2              52.0      0.443539    Uptrend     8.09       10.51
3             103.0     -0.152419  Downtrend     8.09       10.51","Uptrend, Downtrend, Uptrend, Downtrend",10.51,8.09,12.4,55,104,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               2.0     -0.069458  Downtrend          448        450       2
1              26.0      0.178937    Uptrend          450        472      22
2             601.0     -0.228101  Downtrend          472        951     479",0.9562624254473159,-0.228100607111882,0.17893660531697342,Downtrend,-0.06945765937202668,0.17893660531697342,0.2622309197651663,-0.031007751937984523,0.22309197651663396,0.4021739130434784,407.0,35.0,946390.0,6.45,Uptrending,9.86,11.53,7.92,-0.19675456389452328,0.3661257606490872,0.5327564894932015,0.15241935483870972,0.2860957263677869,Medium-Small Retracement,Medium Downtrend,13460000.0,10213448.0,0.7588,22.93,1.19,High IO,Medium,,,downmove,retracement,10.2337,8.99,-0.224327467094013,0.08562885368928136,11.11,0.08562885368928136,-0.19081908190819075,-0.09134157944814454,-0.09484346224677713,0 days 00:10:31.191123000,2.0
2602,ENLV,2020-10-05,13.859999656677244,82246360.0,4684000.0,99092000.0,1773000.0,6041000.0,1.6969999999999998,-7.545,-0.04,1.007,3190000.0,389000.0,208000.0,5620000.0,3.808,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.02669552669552677,0.035353535353535366,13.86,18.12,0.040407589599437764,2020-10-05 03:00:00,3.0,0.0,24959.0,3844866.0,-0.008875739644970349,-0.002218934911242587,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               8.0      0.640724    Uptrend    11.05       13.86
1             322.0     -0.235521  Downtrend    11.05       13.86","Uptrend, Downtrend",13.86,11.05,18.12,8,294,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               3.0     -0.000722  Downtrend         1839       1842       3
1               8.0      0.068592    Uptrend         1842       1850       8
2              67.0     -0.141892  Downtrend         1850       1917      67
3             551.0      0.141732    Uptrend         1917       2280     363",0.15873015873015872,-0.14189189189189194,0.14173228346456698,Downtrend,-0.0007215007215007061,0.06859205776173292,2.728033472803346,0.0,2.728033472803346,2.767441860465116,1596.0,1.0,49676223.0,17.82,Extreme Uptrend,14.23,14.805,12.7496,-0.10403373155305698,0.14444132115249478,0.6398190045248868,0.2350993377483445,0.3674466311342583,Medium Retracement,Sudden Upmove to Fade,13460000.0,10213448.0,0.7588,22.93,1.19,High IO,Medium,,,downmove,retracement,14.35,14.5,-0.10975609756097557,0.017421602787456445,14.6,0.017421602787456445,-0.006849315068493128,-0.03544127866574008,-0.06147972972972975,,0.0
2604,EQ,2020-10-30,7.139999866485598,48274939.0,3883000.0,17618591.0,13219000.0,7616000.0,14.275,-1.864,-0.43,0.327,9681000.0,0.0,277000.0,0.0,,2,3,2,3,0.0,8.97,5000000.0,150000000.0,True,True,-0.025210084033613408,0.00980392156862749,7.14,8.2,0.061896551724137876,2020-10-30 05:52:00,5.0,52.0,264069.0,13160496.0,-0.0015634674922599956,0.006191950464396356,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              19.0     -0.018440  Downtrend     7.05        7.14
1             159.0      0.189306    Uptrend     7.05        7.14
2             149.0     -0.132442  Downtrend     7.05        7.14","Downtrend, Uptrend, Downtrend",7.14,7.05,8.2,116,150,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              12.0     -0.054622  Downtrend          987        999      12
1              11.0      0.096296    Uptrend          999       1010      11
2             604.0     -0.172973  Downtrend         1010       1444     434",0.975929978118162,-0.17297297297297304,0.09629629629629637,Downtrend,-0.054621848739495764,0.09629629629629637,0.470389170896785,-0.16915995397008055,0.22165820642978,0.7039215686274509,1096.0,192.0,2888135.0,8.69,Uptrending,6.96,7.3908,6.0,-0.13793103448275862,0.1998275862068965,0.16312056737588645,0.1292682926829268,0.792470837751856,Full Retracement,Equal Uptrend/Downtrend,24260000.0,17035372.0,0.7022,24.83,4.95,High IO,Medium,,,downmove,no upside,7.21,6.12,-0.1677808599167822,0.0,7.21,0.0,-0.15117891816920942,-0.06064880112834975,-0.06064880112834975,,0.0
2605,EVK,2020-10-22,2.559999942779541,15989219.0,173984000.0,14804832.0,48551000.0,34202000.0,1.229,12.0,0.07,1.513,83356000.0,74819000.0,186000.0,104503000.0,0.042,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.14843749999999994,0.3222656249999999,2.56,4.26,1.2482993197278909,2020-10-22 03:02:00,3.0,2.0,10994.0,59448540.0,-0.04157549234135671,-0.02844638949671774,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              23.0      0.494382    Uptrend     2.67        2.56
1             121.0     -0.203008  Downtrend     2.67        2.56
2              40.0      0.336478    Uptrend     2.67        2.56
3              58.0     -0.468235  Downtrend     2.67        2.56
4              87.0      0.132743    Uptrend     2.67        2.56","Uptrend, Downtrend, Uptrend, Downtrend, Uptrend",2.56,2.67,4.26,133,146,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0             102.0      1.593359    Uptrend          704        806     102
1             527.0     -0.615906  Downtrend          806       1266     460",0.8185053380782918,-0.6159060099412562,1.593359375,Uptrend,1.593359375,-0.6159060099412562,3.12796697626419,-0.3075,1.858617131062952,3.534628120816097,395.0,139.0,1104455.0,4.0,Extreme Uptrend,2.94,6.61,2.43,-0.17346938775510198,1.4217687074829932,0.5955056179775281,0.3990610328638497,0.670121357073257,Full Retracement,Equal Uptrend/Downtrend,14810000.0,10399582.0,0.7022,24.83,4.95,High IO,Medium,,,great downmove,huge squeeze,3.385,2.51,-0.2821270310192023,0.8729689807976367,6.34,0.8729689807976367,-0.6041009463722398,-0.26829268292682923,-0.26829268292682923,0 days 05:27:44.589148000,2.0
2606,EVK,2020-10-23,3.3499999046325684,15989219.0,173984000.0,14804832.0,48551000.0,34202000.0,1.229,12.0,0.07,1.513,83356000.0,74819000.0,186000.0,104503000.0,0.042,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.02686567164179113,0.07462686567164177,3.35,4.77,0.1625766871165645,2020-10-23 03:33:00,3.0,33.0,8209.0,8293258.0,0.01070336391437321,-0.012232415902140636,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0             115.0      0.942857    Uptrend     2.45        3.35
1             213.0     -0.296218  Downtrend     2.45        3.35","Uptrend, Downtrend",3.35,2.45,4.77,85,211,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               5.0      0.065672    Uptrend         1562       1567       5
1              23.0     -0.168067  Downtrend         1567       1590      23
2              44.0      0.273939    Uptrend         1590       1634      44
3             550.0     -0.286394  Downtrend         1634       2020     386",0.8930131004366813,-0.28639391056137004,0.2739393939393938,Uptrend,0.0656716417910447,-0.1680672268907562,6.136687540488016,-0.6202723146747353,1.7099978406391705,6.180099934825113,884.0,462.0,150244982.0,6.61,Extreme Uptrend,3.26,3.79,2.6,-0.20245398773006126,0.36503067484662577,0.9469387755102038,0.2976939203354297,0.31437504518181164,Medium-Small Retracement,Medium Downtrend,14810000.0,10399582.0,0.7022,24.83,4.95,High IO,Medium,,,great downmove,no upside,3.6,2.7,-0.2750000000000001,0.0,3.6,0.0,-0.25,-0.10364145658263296,-0.10555555555555553,0 days 00:00:00.349947000,2.0
2607,EV,2020-10-08,60.11000061035156,4581397579.0,,114735727.0,565553000.0,248077000.0,,10.48,0.95,1.982,2153784000.0,,23284000.0,452554000.0,2.649,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.010647146897354859,0.0014290467476293846,60.11,60.36,0.02909029762905673,2020-10-08 06:30:00,6.0,30.0,4178.0,5648244.0,-0.00033156498673747587,0.0024867374005304037,"   Trend Length (m)  Move Percent    Pivot  PM Open  Open Price
0             330.0      0.466098  Uptrend     41.0       60.11",Uptrend,60.11,41.0,60.36,83,39,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               1.0     -0.009899  Downtrend         1124       1125       1
1             628.0      0.021255    Uptrend         1125       1538     413",0.0024154589371980675,-0.009898519381134568,0.021255145761572718,Downtrend,-0.009898519381134568,0.021255145761572718,0.09466984884645983,-0.006782945736434136,0.08724476266242373,0.10226969292389848,2385.0,315.0,3695443.0,41.28,Sideways,59.47,61.2,59.47,0.0,0.02909029762905673,0.4721951219512195,0.00414181577203446,0.008771407368461409,Barely Retraces,Medium Uptrend then downmove,115090000.0,56578243.99999999,0.4915999999999999,49.02,1.82,High IO,Large Float,,,micro downmove,retracement,60.1959,60.78,-0.007075232698572471,0.01668053804328868,61.2,0.01668053804328868,-0.006862745098039243,-0.017800698719015143,-0.020245602389644853,,0.0
