,Shares Outstanding,Float Shares,Float Percentage,IO%,Insider%,Months Left,Accumulated Deficit,Net Working Capital
848,11430000.0,8565642.0,0.7494,4.49,20.57,1.6726179960252094,-80588080.0,409660.0
849,2092000.0,822574.4,0.3932,9.89,50.79,0.7090542355197696,-855189.0,6858134.0
850,991100.0,987928.48,0.9968,0.07,0.25,1.1869930881992303,-102854650.0,-17435275.0
851,33560000.0,27707136.0,0.8256,13.11,4.33,22.536151523469663,-122249000.0,132842000.0
852,27100000.0,13476829.999999998,0.4972999999999999,44.38,5.89,12.596174472649267,-952508000.0,131896000.0
853,27100000.0,13476829.999999998,0.4972999999999999,44.38,5.89,12.596174472649267,-952508000.0,131896000.0
854,155570000.0,26789154.000000004,0.17220000000000002,79.29,3.49,7.447466333572987,-4864231000.0,1388907000.0
855,1867000.0,1800534.8,0.9644,2.93,0.63,20.19878536513109,-690444000.0,87369000.0
856,14970000.0,14121201.0,0.9433,0.0,5.67,6.36083383435178,-45499839.0,3329660.0
857,51100000.0,39433870.0,0.7717,21.76,1.07,4.8397790055248615,-291953000.0,98862000.0
858,13770000.0,5560325.999999999,0.4038,11.28,48.34,5.300554715078165,-979677000.0,76862000.0
859,14050000.0,12666075.0,0.9015,6.68,3.17,9.292181069958847,-307571000.0,18568000.0
860,35880000.0,24893544.0,0.6938,8.47,22.15,5.426161262050832,-192828000.0,43117000.0
861,26050000.0,15372104.999999998,0.5901,3.61,37.38,0.055878334835110614,-239943261.0,-24862075.0
862,14970000.0,14121201.0,0.9433,0.0,5.67,6.36083383435178,-45499839.0,3329660.0
863,14720000.0,14720000.0,1.0,0.0,0.0,6.36083383435178,-45499839.0,3329660.0
864,1887000.0,1846240.8,0.9784,1.34,0.82,10.348089393432415,-226474108.0,11061987.0
865,22100000.0,14490969.999999998,0.6557,2.07,32.36,0.055878334835110614,-239943261.0,-24862075.0
866,7122000.0,6360658.2,0.8931,3.84,6.85,8.967514386234752,-149971464.0,24173669.0
867,65450000.0,56300090.00000001,0.8602000000000001,3.53,10.45,2.4741962808032634,-147821668.0,-14889219.0
868,7122000.0,6360658.2,0.8931,3.84,6.85,8.967514386234752,-149971464.0,24173669.0
869,1887000.0,1846240.8,0.9784,1.34,0.82,10.348089393432415,-226474108.0,11061987.0
870,9396000.0,7917069.6000000015,0.8426,11.1,4.64,8.668455556375923,-101209984.0,8893175.0
871,19900000.0,1392999.999999999,0.06999999999999995,90.17,2.83,3.5532120276075094,228582000.0,325518000.0
872,77460000.0,68683782.0,0.8867,9.11,2.22,16.454075700813846,-192504000.0,38398000.0
873,1887000.0,1846240.8,0.9784,1.34,0.82,10.348089393432415,-226474108.0,11061987.0
874,22100000.0,14490969.999999998,0.6557,2.07,32.36,0.055878334835110614,-239943261.0,-24862075.0
875,22100000.0,14490969.999999998,0.6557,2.07,32.36,0.055878334835110614,-239943261.0,-24862075.0
876,14720000.0,14720000.0,1.0,0.0,0.0,6.36083383435178,-45499839.0,3329660.0
877,22100000.0,14490969.999999998,0.6557,2.07,32.36,0.055878334835110614,-239943261.0,-24862075.0
878,5396000.0,4546669.6,0.8425999999999999,11.1,4.64,8.668455556375923,-101209984.0,8893175.0
879,16660000.0,14102690.0,0.8465,12.4,2.95,7.301350242764469,-91857599.0,13955223.0
880,5315000.0,4478419.0,0.8426,11.1,4.64,8.668455556375923,-101209984.0,8893175.0
881,13510000.0,10464846.0,0.7746,8.43,14.11,0.0,-332579000.0,9849000.0
882,102850000.0,73969720.0,0.7192,19.17,8.91,4.884831052182629,-161208464.0,45835897.0
883,93790000.0,37600410.99999999,0.4008999999999999,59.31,0.6,0.6461495128901849,465056000.0,139852000.0
884,65450000.0,56300090.00000001,0.8602000000000001,3.53,10.45,2.4741962808032634,-147821668.0,-14889219.0
885,43760000.0,22588912.0,0.5162,42.49,5.89,5.043245735361919,-26356000.0,4096000.0
886,20380000.0,10613903.999999998,0.5207999999999999,3.14,44.78,0.6373687893631911,-193204000.0,-32268000.0
887,33310000.0,28196915.0,0.8465,12.4,2.95,4.532915089779195,-107550307.0,4393164.0
888,92350000.0,79264005.0,0.8583,12.96,1.21,12.813375692407948,-388274000.0,44599000.0
889,38690000.0,20997063.0,0.5427,9.16,36.57,8.52498642419766,-152695278.0,35423690.0
890,14760000.0,11471472.0,0.7772,20.77,1.51,0.07547256340245212,-197199197.0,-4348056.0
891,106110000.0,95934051.0,0.9041,7.15,2.44,10.356243028184725,-408493000.0,26142000.0
892,38880000.0,37974096.0,0.9767,0.18,2.15,0.0,-1320643.0,-2581238.0
893,43760000.0,22737696.000000004,0.5196000000000001,42.16,5.88,5.043245735361919,-26356000.0,4096000.0
894,27090000.0,14075964.000000002,0.5196000000000001,42.16,5.88,11.465342239459886,-920983000.0,150677000.0
895,9983000.0,8212015.8,0.8226,16.95,0.79,3.0131895739558248,-346909000.0,8555000.0
896,609000.0,300724.2,0.4938,6.86,43.76,10.075503267973858,-188452000.0,23401000.0
897,34380000.0,17863848.000000004,0.5196000000000001,42.16,5.88,5.043245735361919,-26356000.0,4096000.0
898,11350000.0,8280960.0,0.7296,25.53,1.51,1.8433083176985616,-194565000.0,401000.0
899,2814000.0,424351.19999999984,0.15079999999999993,1.45,83.47,1.6120069808027924,-47740000.0,812000.0
900,77210000.0,57668148.99999999,0.7468999999999999,21.92,3.39,1.6616192077428769,-1367235000.0,-86541000.0
901,38330000.0,37436911.0,0.9767,0.18,2.15,0.0,-1320643.0,-2581238.0
902,31020000.0,27694656.0,0.8928,8.32,2.4,0.05660629719067437,-26177587.0,-70872226.0
903,6005000.0,5660313.0,0.9426,0.17,5.57,7.877896055103319,-328885000.0,7423000.0
904,75360000.0,48554448.0,0.6443,8.2,27.37,11.276148712739673,-22636000.0,40909000.0
905,16410000.0,13277331.0,0.8091,14.45,4.64,4.8494790275180355,-33375000.0,5235000.0
906,609000.0,300724.2,0.4938,6.86,43.76,10.075503267973858,-188452000.0,23401000.0
907,29600000.0,16149760.000000002,0.5456000000000001,12.96,32.48,4.25220376988298,-100885000.0,8608000.0
908,33560000.0,28536068.000000004,0.8503000000000001,10.82,4.15,29.381310982707895,-105538000.0,147366000.0
909,38690000.0,21944968.0,0.5671999999999999,6.71,36.57,8.52498642419766,-152695278.0,35423690.0
910,14760000.0,10768896.0,0.7296,25.53,1.51,0.07547256340245212,-197199197.0,-4348056.0
911,46350000.0,40625775.0,0.8765,11.85,0.5,8.671368662417798,-216437238.0,34904579.0
912,42620000.0,39900844.0,0.9362,5.02,1.36,2.6799382673136547,-175410100.0,5173300.0
913,8028000.0,5857228.8,0.7296,25.53,1.51,1.8433083176985616,-194565000.0,401000.0
914,5507000.0,4615967.4,0.8382000000000001,7.82,8.36,10.702087556456489,-354840000.0,26942000.0
915,18410000.0,6233626.0,0.3386,0.22,65.92,5.913577586206897,-325229000.0,2513000.0
916,10520000.0,9919308.0,0.9429,2.28,3.43,0.6746121564233014,-19206271.0,-2598173.0
917,76560000.0,57887016.0,0.7561,21.0,3.39,1.6616192077428769,-1367235000.0,-86541000.0
918,1882000.0,1839655.0,0.9775,1.43,0.82,6.405753443954719,-214444005.0,7211811.0
919,33280000.0,29506048.0,0.8866,8.41,2.93,4.532915089779195,-107550307.0,4393164.0
920,122280000.0,46808784.0,0.3828,16.76,44.96,14.165338645418329,-367750000.0,117943000.0
921,132229999.0,35953336.72810002,0.2719000000000001,70.99,1.82,2.4506188973555783,11388910000.0,1801585000.0
922,27400000.0,20717140.0,0.7561,21.0,3.39,13.089669388228565,-138535168.0,86296110.0
923,1882000.0,1839655.0,0.9775,1.43,0.82,6.405753443954719,-214444005.0,7211811.0
924,51040000.0,36595680.0,0.7170000000000001,26.79,1.51,5.049763755525072,-277535000.0,112259000.0
925,29130000.0,20315262.0,0.6974,2.35,27.91,5.043245735361919,-26356000.0,4096000.0
926,33150000.0,29152110.0,0.8794,10.68,1.38,8.604507866813028,-978899000.0,21582000.0
927,18410000.0,6233626.0,0.3386,0.22,65.92,5.993784683684795,-323373000.0,4056000.0
928,2507000.0,395604.60000000015,0.15780000000000005,0.75,83.47,1.6120069808027924,-47740000.0,812000.0
929,14270000.0,7968368.0,0.5584,8.7,35.46,1.2936150916308529,-854855.0,11083208.0
930,67910000.0,59720054.0,0.8794,6.87,5.19,2.684728142218526,-475667000.0,36581000.0
931,30380000.0,13962648.0,0.4596,51.07,2.97,1.8768259062181691,-306082000.0,381445000.0
932,122280000.0,46808784.0,0.3828,16.76,44.96,14.165338645418329,-367750000.0,117943000.0
933,2541000.0,2010439.2,0.7912,6.77,14.11,59.02991050552083,47324470.0,50647285.0
934,12460000.0,11047036.0,0.8866,8.41,2.93,9.433560428933797,-87361737.0,17321757.0
935,2541000.0,2010439.2,0.7912,6.77,14.11,59.02991050552083,47324470.0,50647285.0
936,35880000.0,28388256.0,0.7912,6.77,14.11,4.559606603442219,-184773000.0,50137000.0
937,10580000.0,7999538.0,0.7561,21.0,3.39,3.6649816955671057,-92348368.0,3621403.0
938,7141000.0,4636651.3,0.6493,1.69,33.38,5.927274763424604,-97989000.0,7170000.0
939,4758000.0,4184185.2,0.8794,6.87,5.19,10.507348952050876,-97588343.0,12329712.0
940,11420000.0,10719954.0,0.9387,1.36,4.77,11.156642255337744,-26053215.0,8964778.0
941,22260000.0,19234866.0,0.8641,3.31,10.28,8.29130519052603,-155015000.0,18331000.0
942,5015000.0,3781310.0,0.754,21.88,2.72,4.0756117762216695,-217718000.0,45586000.0
943,17700000.0,16280460.0,0.9198,0.57,7.45,5.517867401231801,-43497239.0,4217248.0
944,4777000.0,4585442.3,0.9599,0.93,3.08,4.705844454670962,-177720000.0,23566000.0
945,31760000.0,26996000.0,0.85,8.23,6.77,8.602630136986303,-127295000.0,8905000.0
946,1286000.0,1257065.0,0.9775,1.43,0.82,6.405753443954719,-214444005.0,7211811.0
947,336100.0,324067.62,0.9642,0.55,3.03,7.908510829513795,-25381000.0,12267000.0
948,32140000.0,27277218.0,0.8487,4.71,10.42,4.684052692284345,-238857000.0,11920000.0
949,17430000.0,15650397.0,0.8979,6.58,3.63,9.22383385545666,-78604735.0,4013769.0
950,1206000.0,1178865.0,0.9775,1.43,0.82,6.405753443954719,-214444005.0,7211811.0
951,27140000.0,18197370.0,0.6705,0.59,32.36,11.032559749779146,-30096200.0,3526941.0
952,26010000.0,11111472.0,0.4272,52.69,4.59,1.970864384079124,-34696000.0,55693000.0
953,34350000.0,16738755.000000002,0.4873000000000001,34.96,16.31,3.684422678954743,283375000.0,204800000.0
954,6222000.0,2106769.2,0.3386,0.22,65.92,5.993784683684795,-323373000.0,4056000.0
955,23880000.0,20634708.0,0.8641,3.31,10.28,12.645789745413758,-138059845.0,16317455.0
956,1794000.0,283093.2000000001,0.15780000000000005,0.75,83.47,2.274626865671642,-45831000.0,1867000.0
957,22260000.0,19234866.0,0.8641,3.31,10.28,8.29130519052603,-155015000.0,18331000.0
958,470400.0,244231.68,0.5192,4.11,43.97,8.176117427660472,-180864000.0,13534000.0
959,1758000.0,277412.40000000014,0.15780000000000005,0.75,83.47,2.274626865671642,-45831000.0,1867000.0
960,19440000.0,18744048.0,0.9642,2.86,0.72,12.169100677411821,-676970000.0,46197000.0
961,1244000.0,476203.2,0.3828,16.76,44.96,0.21247817817761985,-18598604.0,-12364332.0
962,21690000.0,7747667.999999999,0.3572,17.86,46.42,9.317251812524976,-324446000.0,67984000.0
963,12460000.0,11047036.0,0.8866,8.41,2.93,9.433560428933797,-87361737.0,17321757.0
964,470400.0,244231.68,0.5192,4.11,43.97,8.176117427660472,-180864000.0,13534000.0
965,6222000.0,2106769.2,0.3386,0.22,65.92,5.993784683684795,-323373000.0,4056000.0
966,44730000.0,38020500.0,0.85,8.23,6.77,9.71210505405349,-263154000.0,20936000.0
967,16850000.0,13505275.0,0.8015,1.39,18.46,3.9886100595670255,-16745999.0,200906.0
968,9078000.0,6863875.8,0.7561,21.0,3.39,3.6649816955671057,-92348368.0,3621403.0
969,1758000.0,277412.40000000014,0.15780000000000005,0.75,83.47,2.274626865671642,-45831000.0,1867000.0
970,6222000.0,2106769.2,0.3386,0.22,65.92,5.993784683684795,-323373000.0,4056000.0
971,66230000.0,18358956.000000007,0.2772000000000001,68.71,3.57,3.2701147282502183,2345710000.0,700130000.0
972,1758000.0,277412.40000000014,0.15780000000000005,0.75,83.47,2.274626865671642,-45831000.0,1867000.0
973,12460000.0,11047036.0,0.8866,8.41,2.93,9.433560428933797,-87361737.0,17321757.0
974,107770000.0,94826823.0,0.8799,0.93,11.08,6.809145193000518,-145921262.0,32092038.0
975,46890000.0,33798312.0,0.7208,5.22,22.7,8.500217269415012,-116265380.0,17219784.0
976,17430000.0,15650397.0,0.8979,6.58,3.63,13.228808642303704,-76844103.0,5396198.0
977,4775000.0,4583522.5,0.9599,0.93,3.08,4.705844454670962,-177720000.0,23566000.0
978,169620000.0,159493686.0,0.9403,5.55,0.42,16.821122285314665,-1314718000.0,786522000.0
979,29690000.0,13704904.0,0.4616,50.67,3.17,1.7384208566819093,-1690780000.0,440501000.0
980,1612000.0,1368104.4,0.8486999999999999,4.71,10.42,1.0425363403679917,-232531000.0,34915000.0
981,4775000.0,4583522.5,0.9599,0.93,3.08,4.705844454670962,-177720000.0,23566000.0
982,1206000.0,1160533.8,0.9623,2.95,0.82,6.405753443954719,-214444005.0,7211811.0
983,8641000.0,8021440.3,0.9283,2.08,5.09,28.97716399506782,-422224000.0,37623000.0
984,16850000.0,13609745.0,0.8077,0.77,18.46,3.9886100595670255,-16745999.0,200906.0
985,4758000.0,4167532.2,0.8759,7.21,5.2,16.317662879774264,-93760764.0,14453888.0
986,13000000.0,10325900.0,0.7943,6.47,14.1,7.870872274143302,-329075000.0,9323000.0
987,102100000.0,89684640.0,0.8784,9.83,2.33,4.843693328703168,-534168000.0,6183000.0
988,43370000.0,21854143.0,0.5039,5.73,43.88,4.796798384342377,-477806000.0,44935000.0
989,50740000.0,34985230.0,0.6895,28.55,2.5,4.128212034272108,-541306000.0,177333000.0
990,336100.0,323395.42,0.9622,0.75,3.03,10.990285367334547,-21744000.0,10557000.0
991,91100000.0,50924899.99999999,0.5589999999999999,42.79,1.31,2.7850993861625115,-938844000.0,-239129000.0
992,32619999.0,20514717.3711,0.6289,32.91,4.2,5.5606672116805065,-246520000.0,152439000.0
993,7229000.0,6955743.8,0.9622,0.75,3.03,10.883953022676845,-12035370.0,4434576.0
994,11970000.0,10293003.0,0.8599,2.94,11.07,4.458410082404266,-251085000.0,24883000.0
995,6546000.0,6060941.3999999985,0.9259,0.36,7.05,0.01566251777309756,-30390354.0,-2185680.0
996,32119999.0,27411207.1466,0.8533999999999999,12.65,2.01,2.073929982746146,-185240000.0,53324000.0
997,51480000.0,48751560.0,0.9470000000000001,0.87,4.43,3.698722067745373,-5221190.0,-12186911.0
998,67650000.0,59423760.0,0.8784,9.83,2.33,5.763341200564443,-363153000.0,95617000.0
999,29690000.0,14084936.000000002,0.4744,49.37,3.19,1.7384208566819093,-1690780000.0,440501000.0
1000,14520000.0,7451663.999999997,0.5131999999999999,47.34,1.34,0.7255548917599277,-185796070.0,-1178175.0
1001,21730000.0,18881197.0,0.8689,2.83,10.28,12.77570036582215,-134834366.0,19568588.0
1002,38120000.0,33568472.0,0.8806,10.56,1.38,11.71832825084057,163714000.0,338340000.0
1003,186390000.0,142644267.0,0.7653,20.74,2.73,5.6724823300602445,-1004164000.0,164407000.0
1004,76170000.0,34040373.0,0.4469,50.78,4.53,3.756709000552181,-3200000.0,862000000.0
1005,987100.0,392273.54,0.3974,15.3,44.96,0.21247817817761985,-18598604.0,-12364332.0
1006,751260000.0,384569994.0,0.5119,47.79,1.02,0.5784691902279118,-1729700000.0,-150600000.0
1007,6546000.0,6060941.3999999985,0.9259,0.36,7.05,0.01566251777309756,-30390354.0,-2185680.0
1008,20340000.0,10896138.000000002,0.5357000000000001,1.65,44.78,0.05256701117553148,-181778000.0,-32513000.0
1009,10640000.0,7127735.999999999,0.6698999999999999,0.65,32.36,0.39942750399629817,-216307363.0,-28739553.0
1010,73310000.0,19793700.0,0.27,0.0,73.0,4.678561353492644,-8638297.0,4153777.0
1011,580900.0,559000.0700000001,0.9623000000000002,2.95,0.82,6.405753443954719,-214444005.0,7211811.0
1012,751260000.0,384569994.0,0.5119,47.79,1.02,0.5784691902279118,-1729700000.0,-150600000.0
1013,11710000.0,10842289.0,0.9259,6.99,0.42,8.258792261754094,-13849855.0,7710229.0
1014,471800.0,454013.14,0.9623,2.95,0.82,6.405753443954719,-214444005.0,7211811.0
1015,6319000.0,4558526.6000000015,0.7214,26.4,1.46,2.4190120898100176,-190227000.0,1069000.0
1016,32689999.0,29957115.0836,0.9164,5.43,2.93,5.662308698326759,-97953292.0,5001737.0
1017,6319000.0,4558526.6000000015,0.7214,26.4,1.46,2.4190120898100176,-190227000.0,1069000.0
1018,42350000.0,19061735.0,0.4500999999999999,53.25,1.74,11.09054872585212,-445627000.0,237617000.0
1019,92320000.0,84666672.0,0.9171,7.08,1.21,10.833471112335815,-380298000.0,54650000.0
1020,11780000.0,9673736.0,0.8212,1.03,16.85,14.937468815342154,-30331187.0,19613371.0
1021,76560000.0,57458279.99999999,0.7505,22.94,2.01,1.6616192077428769,-1367235000.0,-86541000.0
1022,27130000.0,19172771.0,0.7067,1.42,27.91,10.178824134825678,-23571000.0,6231000.0
1023,27280000.0,24933920.0,0.914,7.99,0.61,28.071651144573067,-110583000.0,100632000.0
1024,13000000.0,10325900.0,0.7943,6.47,14.1,7.870872274143302,-329075000.0,9323000.0
1025,7260000.0,6985572.0,0.9622,0.75,3.03,3.8707666301808903,-10766222.0,4922493.0
1026,987100.0,392273.54,0.3974,15.3,44.96,0.21247817817761985,-18598604.0,-12364332.0
1027,57850000.0,42409835.00000001,0.7331000000000001,6.56,20.13,3.984203480589023,-371394000.0,88743000.0
1028,31070000.0,27733082.000000004,0.8926000000000002,4.39,6.35,3.2315101608787113,-168193300.0,7171400.0
1029,4797000.0,3704243.4,0.7722,20.86,1.92,7.904157503403496,-219660000.0,39149000.0
1030,11780000.0,9683160.0,0.8220000000000001,0.95,16.85,14.937468815342154,-30331187.0,19613371.0
1031,4198000.0,1811017.2,0.4314,53.46,3.4,5.5557414377991545,-167014000.0,9668000.0
1032,12920000.0,10435484.0,0.8077,0.77,18.46,3.9886100595670255,-16745999.0,200906.0
1033,10180000.0,9719864.0,0.9548,1.09,3.43,1.1154012422031772,-18605459.0,-2571670.0
1034,32360000.0,20972516.0,0.6481,31.54,3.65,5.5606672116805065,-246520000.0,152439000.0
1035,73310000.0,19793700.0,0.27,0.0,73.0,4.678561353492644,-8638297.0,4153777.0
1036,526120000.0,252537600.0,0.48,51.64,0.36,1.760569648420116,6623000000.0,-3140000000.0
1037,9078000.0,6779450.4,0.7468,23.31,2.01,3.6649816955671057,-92348368.0,3621403.0
1038,471800.0,454013.14,0.9623,2.95,0.82,6.405753443954719,-214444005.0,7211811.0
1039,73310000.0,19793700.0,0.27,0.0,73.0,4.678561353492644,-8638297.0,4153777.0
1040,16629999.0,9745179.413999999,0.5860000000000001,3.89,37.51,1.4620289855072466,-2939000.0,20248000.0
1041,13000000.0,10466300.0,0.8051,5.39,14.1,7.870872274143302,-329075000.0,9323000.0
1042,1758000.0,265457.9999999998,0.1509999999999999,1.43,83.47,2.274626865671642,-45831000.0,1867000.0
1043,5377000.0,4290846.0,0.7979999999999999,10.65,9.55,5.902521432173475,-81960000.0,12297000.0
1044,17680000.0,15096952.0,0.8539,5.08,9.53,17.42443637308553,-163065201.0,9118737.0
1045,144290000.0,117841643.0,0.8167,15.73,2.6,11.962169634870296,-361721000.0,48888000.0
1046,1110000.0,167609.9999999999,0.1509999999999999,1.43,83.47,2.274626865671642,-45831000.0,1867000.0
1047,122280000.0,48826404.0,0.3993,15.11,44.96,11.103690177586039,-317974000.0,62835000.0
1048,1110000.0,167609.9999999999,0.1509999999999999,1.43,83.47,2.274626865671642,-45831000.0,1867000.0
1049,8641000.0,8034401.8,0.9298,1.93,5.09,28.97716399506782,-422224000.0,37623000.0
1050,3932000.0,2758298.0,0.7015,1.94,27.91,11.720859478988402,-25735000.0,6291000.0
1051,987100.0,394149.03,0.3993,15.11,44.96,0.21247817817761985,-18598604.0,-12364332.0
1052,21730000.0,18794277.0,0.8649,3.23,10.28,12.77570036582215,-134834366.0,19568588.0
1053,520340000.0,249763200.0,0.48,51.64,0.36,1.760569648420116,6623000000.0,-3140000000.0
1054,3342000.0,2344413.0,0.7015,1.94,27.91,11.720859478988402,-25735000.0,6291000.0
1055,987100.0,394149.03,0.3993,15.11,44.96,0.21247817817761985,-18598604.0,-12364332.0
1056,34090000.0,27350407.0,0.8023,0.0,19.77,3.0311679630061983,-32103032.0,4102839.0
1057,3342000.0,2344413.0,0.7015,1.94,27.91,11.720859478988402,-25735000.0,6291000.0
1058,66879999.0,53845087.19490001,0.8051,5.39,14.1,7.053023881601077,-192004000.0,11791000.0
1059,34090000.0,27350407.0,0.8023,0.0,19.77,3.0311679630061983,-32103032.0,4102839.0
1060,3012000.0,2112918.0,0.7015,1.94,27.91,11.720859478988402,-25735000.0,6291000.0
1061,93170000.0,91837669.0,0.9857,1.4,0.03,13.851155401502025,-77168000.0,119039000.0
1062,987100.0,394149.03,0.3993,15.11,44.96,0.21247817817761985,-18598604.0,-12364332.0
1063,57340000.0,36198742.0,0.6313,27.91,8.96,0.27866322204557503,-116124000.0,62861000.0
1064,32689999.0,30699178.06090001,0.9391,3.16,2.93,5.662308698326759,-97953292.0,5001737.0
1065,236700000.0,125072280.0,0.5284,45.85,1.31,0.0,2002000000.0,-409200000.0
1066,29940000.0,15071795.999999998,0.5034,6.78,42.88,6.036984980019293,-142805000.0,3854000.0
1067,26090000.0,21466852.0,0.8228,12.62,5.1,6.7980848699774805,-212288568.0,25612972.0
1068,46350000.0,42753240.0,0.9224,7.26,0.5,16.053289477967382,-198399251.0,52609765.0
1069,987100.0,891450.01,0.9031,3.95,5.74,,,
1070,6675000.0,3042465.0,0.4558,32.81,21.61,3.8707666301808903,-10766222.0,4922493.0
1071,25870000.0,5086042.0,0.1966,74.83,5.51,2.0832637118211905,-418165000.0,-11618000.0
1072,50810000.0,40922374.0,0.8054,18.28,1.18,3.062161660165814,-260635000.0,36750000.0
1073,6656000.0,3033804.8,0.4558,32.81,21.61,3.8707666301808903,-10766222.0,4922493.0
1074,4094999.0,3886563.5509,0.9491,4.72,0.37,2.601275775107551,-186402000.0,1259000.0
1075,40520000.0,30556132.0,0.7541,23.77,0.82,5.3735674182336695,-171341000.0,33940000.0
1076,152900.0,82489.55000000003,0.5395000000000001,2.08,43.97,8.176117427660472,-180864000.0,13534000.0
1077,11420000.0,10753072.0,0.9416,1.07,4.77,11.156642255337744,-26053215.0,8964778.0
1078,27130000.0,18904184.0,0.6968,24.35,5.97,10.178824134825678,-23571000.0,6231000.0
1079,72840000.0,51505164.0,0.7071,4.87,24.42,17.179171048331707,-20023347.0,44353815.0
1080,6656000.0,3033804.8,0.4558,32.81,21.61,3.8707666301808903,-10766222.0,4922493.0
1081,152900.0,82076.71999999999,0.5367999999999999,2.35,43.97,8.176117427660472,-180864000.0,13534000.0
1082,152900.0,82076.71999999999,0.5367999999999999,2.35,43.97,8.176117427660472,-180864000.0,13534000.0
1083,27130000.0,18540642.0,0.6834,25.69,5.97,10.178824134825678,-23571000.0,6231000.0
1084,1190000.0,918680.0,0.772,5.25,17.55,11.601675880047376,-101997287.0,3907120.0
1085,440500.0,399577.55,0.9071,3.55,5.74,4.663615853971184,-68242000.0,-13926000.0
1086,77460000.0,67328232.0,0.8692,10.9,2.18,37.24022742040286,-165252000.0,59234000.0
1087,4249000.0,2903766.6,0.6834,25.69,5.97,3.7602852031105085,-782265000.0,-174850000.0
1088,8750000.0,5534375.000000001,0.6325000000000001,34.23,2.52,3.0612558000299352,-373887000.0,8432000.0
1089,8634000.0,8196256.2,0.9493,4.7,0.37,4.784101244314334,-79257592.0,6075513.0
1090,410000.0,371911.0,0.9071,3.55,5.74,4.663615853971184,-68242000.0,-13926000.0
1091,25560000.0,25020684.0,0.9789,1.29,0.82,36.293851195456384,-155463975.0,17582649.0
1092,12920000.0,12095704.0,0.9362,6.01,0.37,5.866696691605028,-413590000.0,146989000.0
1093,410000.0,375478.0,0.9158,2.68,5.74,4.663615853971184,-68242000.0,-13926000.0
1094,410000.0,375478.0,0.9158,2.68,5.74,4.663615853971184,-68242000.0,-13926000.0
1095,3815000.0,3734503.5,0.9789,1.29,0.82,5.231368576165039,-51446402.0,3195888.0
1096,3578000.0,3349723.6,0.9362,6.01,0.37,4.784101244314334,-79257592.0,6075513.0
1097,26020000.0,5112930.0,0.1965,74.75,5.6,0.3276558624862022,-8586590.0,-58082727.0
1098,16129999.0,15789656.0211,0.9789,1.29,0.82,1.6610178007464829,-30556000.0,6454000.0
1099,36700000.0,29066400.0,0.792,19.62,1.18,3.6504035585612784,-242207000.0,53562000.0
1100,410000.0,375478.0,0.9158,2.68,5.74,4.663615853971184,-68242000.0,-13926000.0
1101,17680000.0,16191344.0,0.9158,2.68,5.74,7.070282550837133,-161203593.0,2369324.0
1102,14230000.0,13191210.0,0.927,2.21,5.09,2.3007661558960693,-162390000.0,32511000.0
1103,27100000.0,18371090.0,0.6779,26.25,5.96,6.514608525711495,-21532000.0,8776000.0
1104,8095000.0,7504065.0,0.927,2.21,5.09,26.39761751448809,-415344000.0,43287000.0
1105,20340000.0,10499508.0,0.5162,3.58,44.8,0.88985547017929,-175921000.0,-29971000.0
1106,4121000.0,3181412.0,0.772,5.25,17.55,1.8395656634716435,-89997219.0,4799252.0
1107,1801000.0,1686096.2,0.9362,6.01,0.37,4.784101244314334,-79257592.0,6075513.0
1108,21960000.0,10384884.0,0.4729,2.61,50.1,0.08586410017927669,-166615000.0,-2572000.0
1109,7141000.0,4606659.1,0.6450999999999999,2.64,32.85,8.655656288520419,-86539000.0,16709000.0
1110,28540000.0,26268216.0,0.9204,1.66,6.3,5.210128266033253,-160758300.0,5977300.0
1111,4270000.0,4179903.0,0.9789,1.29,0.82,4.422988546898095,-90745830.0,2727016.0
1112,26000000.0,24481600.0,0.9416,1.07,4.77,3.8338043593833055,-25639000.0,65688000.0
1113,49510000.0,35087737.0,0.7087,5.0,24.13,0.12937036239259814,-16518549.0,6151781.0
1114,8928000.0,6428160.0,0.72,25.37,2.63,,,
1115,5674000.0,4984609.0,0.8785,1.17,10.98,14.631722185935118,-370897000.0,20181000.0
1116,20970000.0,17132490.0,0.8170000000000001,16.29,2.01,8.142804104385544,-117089419.0,37761145.0
1117,16910000.0,15021153.0,0.8883,4.73,6.44,7.321891463464707,-40925603.0,6023216.0
1118,26000000.0,24468600.0,0.9411,1.12,4.77,3.8338043593833055,-25639000.0,65688000.0
1119,49400000.0,35385220.0,0.7163,4.41,23.96,0.12937036239259814,-16518549.0,6151781.0
1120,1433000.0,1170761.0,0.8170000000000001,16.29,2.01,1.8395656634716435,-89997219.0,4799252.0
1121,40910000.0,30011576.0,0.7336,6.49,20.15,8.470577281191806,-189820000.0,9603000.0
1122,49400000.0,35385220.0,0.7163,4.41,23.96,0.12937036239259814,-16518549.0,6151781.0
1123,3798000.0,2802924.0,0.738,19.48,6.72,4.422988546898095,-90745830.0,2727016.0
1124,183620000.0,125908234.0,0.6857,28.7,2.73,7.835202201802281,-998567000.0,157365000.0
1125,48400000.0,34668920.0,0.7163,4.41,23.96,0.12937036239259814,-16518549.0,6151781.0
1126,35360000.0,17443088.0,0.4933,34.19,16.48,3.632955329849127,269867000.0,206166000.0
1127,183620000.0,123282468.0,0.6714,29.97,2.89,7.835202201802281,-998567000.0,157365000.0
