,Market Capitalization,Current Liabilities,Shares,Cash,Operating Expenses,Current Ratio,PE Ratio,Earnings/Share,Debt/Equity,Debt,Current Debt,Interest Expense,Revenue,Price/Sales
1096,9583853.0,3587113.0,8634102.0,4064865.0,4438124.0,1.916,0.379,-1.96,0.775,0.0,0.0,76561.0,1431809.0,2.387
1097,35669645.0,112079899.0,31017083.0,324123.0,17559481.0,0.368,-0.057999999999999996,-0.94,-11.309000000000001,43584944.0,5814630.0,399292.0,308691.0,18.362000000000002
1098,30490506.0,10633000.0,16132543.0,5919000.0,3743000.0,1.492,-1.41,-0.19,1.319,1290000.0,1163000.0,6000.0,17042000.0,0.483
1099,336243606.0,11584000.0,49158422.0,19712000.0,19741000.0,4.172,-3.909,-0.5,0.644,0.0,0.0,0.0,1055000.0,75.357
1100,42951628.0,11997000.0,440530.0,10082000.0,3061000.0,1.484,0.21899999999999997,-26.5,1.084,76000.0,76000.0,74000.0,0.0,
1101,19451123.0,4020920.0,17682839.0,11720085.0,2062712.0,3.2680000000000002,-1.325,-0.11,0.434,0.0,0.0,-56981.0,1381353.0,3.5269999999999997
1102,309141477.0,67918000.0,14239589.0,6178000.0,13980000.0,1.6740000000000002,7.754,1.05,4.102,30140000.0,4273000.0,1093000.0,74427000.0,1.208
1103,36624839.0,3129000.0,27129510.0,8600000.0,2591000.0,2.991,-2.596,-0.08,0.396,0.0,0.0,-1000.0,0.0,
1104,29118259.0,5580000.0,8640433.0,38316000.0,4055000.0,7.742000000000001,-0.271,-0.85,0.195,12155000.0,0.0,767000.0,8575000.0,0.885
1105,20404439.0,43258000.0,20345437.0,68000.0,3967000.0,0.248,-0.6729999999999999,-0.29,-1.9569999999999999,171638000.0,19402000.0,4692000.0,44635000.0,0.11900000000000001
1106,29767884.0,8344627.0,8755260.0,7998176.0,6692459.0,1.4340000000000002,-0.092,-1.73,0.332,1467260.0,1467260.0,166946.0,2634393.0,2.821
1107,9583853.0,3587113.0,8634102.0,4064865.0,4438124.0,1.916,0.379,-1.96,0.775,0.0,0.0,76561.0,1431809.0,2.387
1108,148435255.0,47439000.0,22836193.0,2298000.0,25118000.0,0.7879999999999999,-6.771,-0.46,6.899,15756000.0,10636000.0,1407000.0,39082000.0,0.887
1109,18102914.0,8026000.0,7141189.0,17922000.0,6161000.0,2.388,-0.971,-0.92,1.5419999999999998,4090000.0,1769000.0,129000.0,281000.0,3.555
1110,63046146.0,1308200.0,31057215.0,7831600.0,7432100.0,6.482,-2.417,-0.3,1.228,126300.0,118400.0,2900.0,0.0,
1111,11608998.0,2660553.0,4757786.0,16428474.0,3087492.0,6.433,-0.276,-1.65,0.158,3003.0,3003.0,0.0,0.0,
1112,51755436.0,25720000.0,26007757.0,18714000.0,29119000.0,3.165,-1.401,-0.35,0.609,0.0,0.0,80000.0,43656000.0,0.239
1113,227976248.0,3025536.0,72835862.0,28627464.0,5110310.0,15.66,-7.825,-0.08,0.085,3732512.0,0.0,44428.0,13242821.0,4.614
1114,419145890.0,,133912425.0,254843000.0,217526000.0,,-3.64,-0.31,14.119000000000002,7310966000.0,,61288000.0,238278000.0,0.40700000000000003
1115,20994614.0,8207000.0,5674220.0,22384000.0,5714000.0,2.815,-0.23199999999999998,-0.94,1.13,0.0,0.0,0.0,120000.0,16.002
1116,234362796.0,7653685.0,26244434.0,18008652.0,10946734.0,4.814,-5.045,-0.52,0.299,1348119.0,465278.0,28846.0,0.0,
1117,41504132.0,1466045.0,16940462.0,4473082.0,2486006.0,3.877,-2.8160000000000003,-0.15,0.551,0.0,0.0,5629.0,0.0,
1118,51755436.0,25720000.0,26007757.0,18714000.0,29119000.0,3.165,-1.401,-0.35,0.609,0.0,0.0,80000.0,43656000.0,0.239
1119,227976248.0,3025536.0,72835862.0,28627464.0,5110310.0,15.66,-7.825,-0.08,0.085,3732512.0,0.0,44428.0,13242821.0,4.614
1120,29767884.0,8344627.0,8755260.0,7998176.0,6692459.0,1.4340000000000002,-0.092,-1.73,0.332,1467260.0,1467260.0,166946.0,2634393.0,2.821
1121,194576771.0,1646000.0,41136738.0,10136000.0,2680000.0,6.397,-12.784,-0.07,0.22699999999999998,0.0,0.0,87000.0,0.0,
1122,227976248.0,3025536.0,72835862.0,28627464.0,5110310.0,15.66,-7.825,-0.08,0.085,3732512.0,0.0,44428.0,13242821.0,4.614
1123,11608998.0,2660553.0,4757786.0,16428474.0,3087492.0,6.433,-0.276,-1.65,0.158,3003.0,3003.0,0.0,0.0,
1124,344743922.0,4467000.0,186348066.0,12998000.0,7027000.0,37.805,-11.562999999999999,-0.03,0.024,0.0,0.0,0.0,165000.0,390.866
1125,227976248.0,3025536.0,72835862.0,28627464.0,5110310.0,15.66,-7.825,-0.08,0.085,3732512.0,0.0,44428.0,13242821.0,4.614
1126,316509016.0,39263000.0,34666924.0,62314000.0,51866000.0,6.216,15.741,0.12,0.218,0.0,0.0,0.0,97688000.0,0.736
1127,344743922.0,4467000.0,186348066.0,12998000.0,7027000.0,37.805,-11.562999999999999,-0.03,0.024,0.0,0.0,0.0,165000.0,390.866
1128,124191162.0,8130000.0,1859149.0,116128000.0,16051000.0,14.677999999999999,-2.197,-8.4,0.121,4856000.0,0.0,0.0,0.0,
1129,30490506.0,10633000.0,16132543.0,5919000.0,3743000.0,1.492,-1.41,-0.19,1.319,1290000.0,1163000.0,6000.0,17042000.0,0.483
1130,10246676.0,2289287.0,3595325.0,4235744.0,2904919.0,2.191,-0.29100000000000004,-1.69,0.486,3771.0,3203.0,0.0,0.0,
1131,21544392.0,2190404.0,16198791.0,2763972.0,2017994.0,1.294,-0.917,-0.19,0.10099999999999999,172970.0,172970.0,3900.0,0.0,
1132,275589283.0,14267000.0,46710048.0,85514000.0,22535000.0,6.459,,-0.06,16.625,77572000.0,0.0,3289000.0,4296000.0,
1133,141746382.0,9395000.0,4055693.0,13890000.0,8149000.0,2.1719999999999997,-4.396,-1.95,2.043,6079000.0,2333000.0,160000.0,2967000.0,14.866
1134,35241203.0,2543815.0,11708041.0,11867519.0,4246633.0,4.726,,-0.92,0.266,300000.0,300000.0,1874685.0,2273499.0,
1135,43329681.0,7001672.0,10440887.0,41036.0,5414790.0,0.511,-3.739,-0.29,0.818,2516393.0,0.0,959347.0,4697351.0,2.299
1136,93027020.0,7106445.0,24675602.0,23996609.0,2005566.0,3.4739999999999998,-0.336,-0.05,0.374,337966.0,337966.0,8533.0,624418.0,35.889
1137,93334067.0,6572187.0,14035198.0,1654034.0,25192484.0,1.4369999999999998,-1.264,-1.81,0.377,775555.0,775555.0,15093.0,2792794.0,24.779
1138,21138373.0,24852000.0,391451.0,9995000.0,6501000.0,0.44,0.21899999999999997,-63.0,-13.877,7779000.0,7779000.0,122000.0,0.0,
1139,32799881.0,2923000.0,4774364.0,9667000.0,6382000.0,10.252,-0.6509999999999999,-2.02,2.8289999999999997,0.0,0.0,0.0,436000.0,12.298
1140,10425762.0,1770404.0,3994545.0,2111533.0,1377430.0,5.659,43.5,0.06,0.18600000000000005,0.0,0.0,0.0,3794677.0,0.7509999999999999
1141,10246676.0,2289287.0,3595325.0,4235744.0,2904919.0,2.191,-0.29100000000000004,-1.69,0.486,3771.0,3203.0,0.0,0.0,
1142,124323809.0,2439000.0,11942729.0,46708000.0,7114000.0,56.981,-3.062,-0.54,0.019,0.0,0.0,0.0,0.0,193.65099999999998
1143,10246676.0,2289287.0,3595325.0,4235744.0,2904919.0,2.191,-0.29100000000000004,-1.69,0.486,3771.0,3203.0,0.0,0.0,
1144,32901293.0,1320008.0,3074887.0,6870693.0,4566968.0,10.258,7.643,-1.4,0.488,0.0,0.0,0.0,403960.0,20.651999999999997
1145,53326930.0,3194173.0,10415416.0,6711263.0,2171234.0,5.419,56.888999999999996,0.19,0.205,2637151.0,1459326.0,29421.0,5778473.0,3.628
1146,11697435.0,1265238.0,11422161.0,12446524.0,3624796.0,10.131,-0.253,-0.32,0.10400000000000001,0.0,0.0,0.0,0.0,
1147,50517119.0,12110000.0,3522075.0,40411000.0,15295000.0,3.945,-0.598,-4.05,0.8320000000000001,0.0,0.0,0.0,1131000.0,7.5429999999999975
1148,95993880.0,7020371.0,720675.0,1187386.0,3367311.0,0.552,-7.239,-2.4,-3.661,0.0,0.0,0.0,9375492.0,3.392
1149,8299290.0,4505481.0,2273778.0,2569111.0,4161429.0,1.198,-0.213,-2.7,2.28,2056395.0,993985.0,84239.0,822238.0,2.222
1150,8299290.0,4505481.0,2273778.0,2569111.0,4161429.0,1.198,-0.213,-2.7,2.28,2056395.0,993985.0,84239.0,822238.0,2.222
1151,131634857.0,22237000.0,57988924.0,65374000.0,14026000.0,4.275,-2.522,-0.2,0.561,14263000.0,2590000.0,297000.0,613000.0,9.929
1152,46438204.0,7398373.0,23103584.0,24741123.0,4840942.0,3.877,-1.005,-0.27,0.43799999999999994,0.0,0.0,0.0,1143177.0,15.582
1153,34038204.0,4290000.0,8085084.0,27030000.0,3106000.0,11.09,-0.254,-7.19,0.165,11731000.0,0.0,904000.0,9420000.0,1.062
1154,13803909.0,6570000.0,9342115.0,4462000.0,2415000.0,2.089,-2.273,0.38,2.968,5221000.0,2585000.0,460000.0,4701000.0,0.773
1155,153696914.0,11136584.0,47291358.0,4422059.0,11198565.0,0.778,-3.3510000000000004,-0.29,0.5489999999999999,4827261.0,2493240.0,51435.0,3920566.0,11.53
1156,157559776.0,13213000.0,60599914.0,33451000.0,7222000.0,4.008,-2.889,-0.2,-2.32,15678000.0,8139000.0,586000.0,818000.0,46.505
1157,32799881.0,2923000.0,4774364.0,9667000.0,6382000.0,10.252,-0.6509999999999999,-2.02,2.8289999999999997,0.0,0.0,0.0,436000.0,12.298
1158,14786627.0,12451000.0,1155205.0,10144000.0,5363000.0,1.329,-0.035,-9.8,1.9169999999999998,7823000.0,7823000.0,362000.0,2058000.0,1.883
1159,106310525.0,5679000.0,56850548.0,49165000.0,7135000.0,8.881,-3.1689999999999996,-0.12,0.125,0.0,0.0,0.0,0.0,17.718
1160,168384755.0,92389000.0,57079578.0,16029000.0,113333000.0,0.79,3.5980000000000003,0.08,-13.235999999999999,481511000.0,18006000.0,12913000.0,132618000.0,0.309
1161,46438204.0,7398373.0,23103584.0,24741123.0,4840942.0,3.877,-1.005,-0.27,0.43799999999999994,0.0,0.0,0.0,1143177.0,15.582
1162,49279574.0,14345498.0,10057056.0,1799024.0,3903683.0,0.856,-3.245,-0.45,1.797,2341754.0,1795087.0,207271.0,9663657.0,1.578
1163,56888079.0,1945000.0,21413867.0,12593000.0,3480000.0,6.843999999999999,-1.795,-0.38,1.105,0.0,0.0,-30000.0,0.0,
1164,680607217.0,2634483.0,86591249.0,66215678.0,5872855.0,25.969,-34.174,-0.07,0.05,1499108.0,0.0,-13072.0,0.0,
1165,44321470.0,4116000.0,26861497.0,11722000.0,5458000.0,3.1319999999999997,-2.845,-0.2,0.4370000000000001,0.0,0.0,-3000.0,0.0,
1166,51253079.0,5828029.0,9725442.0,22725383.0,4269180.0,8.845,-3.1,-0.42,0.19699999999999998,23289.0,23289.0,1666.0,0.0,
1167,12490888.0,960000.0,4095373.0,552000.0,4269000.0,4.454,-0.9359999999999999,-1.04,0.28800000000000003,0.0,0.0,0.0,45000.0,145.243
1168,34038204.0,4290000.0,8085084.0,27030000.0,3106000.0,11.09,-0.254,-7.19,0.165,11731000.0,0.0,904000.0,9420000.0,1.062
1169,1350331051.0,8679000.0,35432460.0,146061000.0,18178000.0,18.951,,-0.52,0.057,0.0,0.0,0.0,0.0,
1170,34038204.0,4290000.0,8085084.0,27030000.0,3106000.0,11.09,-0.254,-7.19,0.165,11731000.0,0.0,904000.0,9420000.0,1.062
1171,216828446.0,17923000.0,53537888.0,13675000.0,9928000.0,2.772,-5.704,-0.39,3.7710000000000004,129473000.0,0.0,2499000.0,16751000.0,3.552
1172,31753206.0,1871200.0,25815615.0,7231200.0,4210000.0,4.194,-1.15,-0.2,1.5619999999999998,192400.0,183800.0,2100.0,0.0,
1173,153353902.0,8548000.0,11359548.0,9508000.0,8776000.0,3.748,-5.4,-0.9,0.3670000000000001,0.0,0.0,205000.0,0.0,3067.078
1174,277167346.0,14678000.0,138583673.0,53353000.0,12646000.0,4.7330000000000005,-9.524,0.05,0.29600000000000004,0.0,0.0,0.0,19391000.0,12.584000000000001
1175,93027020.0,7106445.0,24675602.0,23996609.0,2005566.0,3.4739999999999998,-0.336,-0.05,0.374,337966.0,337966.0,8533.0,624418.0,35.889
1176,44321470.0,4116000.0,26861497.0,11722000.0,5458000.0,3.1319999999999997,-2.845,-0.2,0.4370000000000001,0.0,0.0,-3000.0,0.0,
1177,10246676.0,2289287.0,3595325.0,4235744.0,2904919.0,2.191,-0.29100000000000004,-1.69,0.486,3771.0,3203.0,0.0,0.0,
1178,21138373.0,24852000.0,391451.0,9995000.0,6501000.0,0.44,0.21899999999999997,-63.0,-13.877,7779000.0,7779000.0,122000.0,0.0,
1179,55412514.0,14503000.0,33181146.0,30465000.0,10084000.0,3.013,-1.1840000000000002,-0.26,6.481,38497000.0,6965000.0,993000.0,2358000.0,5.261
1180,55412514.0,14503000.0,33181146.0,30465000.0,10084000.0,3.013,-1.1840000000000002,-0.26,6.481,38497000.0,6965000.0,993000.0,2358000.0,5.261
1181,246849518.0,10315000.0,43767645.0,70890000.0,11360000.0,7.3020000000000005,-3.4389999999999996,-0.32,1.633,42115000.0,3771000.0,1506000.0,3931000.0,27.394000000000002
1182,31753206.0,1871200.0,25815615.0,7231200.0,4210000.0,4.194,-1.15,-0.2,1.5619999999999998,192400.0,183800.0,2100.0,0.0,
1183,157559776.0,13213000.0,60599914.0,33451000.0,7222000.0,4.008,-2.889,-0.2,-2.32,15678000.0,8139000.0,586000.0,818000.0,46.505
1184,14786627.0,12451000.0,1155205.0,10144000.0,5363000.0,1.329,-0.035,-9.8,1.9169999999999998,7823000.0,7823000.0,362000.0,2058000.0,1.883
1185,93027020.0,7106445.0,24675602.0,23996609.0,2005566.0,3.4739999999999998,-0.336,-0.05,0.374,337966.0,337966.0,8533.0,624418.0,35.889
1186,49279574.0,14345498.0,10057056.0,1799024.0,3903683.0,0.856,-3.245,-0.45,1.797,2341754.0,1795087.0,207271.0,9663657.0,1.578
1187,227847225.0,27084000.0,51901418.0,16040000.0,9257000.0,0.775,-6.013999999999999,-0.21,1.155,14104000.0,4498000.0,616000.0,7590000.0,15.112
1188,20790441.0,9529899.0,22871772.0,31487053.0,1462207.0,5.893,2.525,-0.09,0.142,2316283.0,2316283.0,0.0,8614641.0,0.474
1189,93027020.0,7106445.0,24675602.0,23996609.0,2005566.0,3.4739999999999998,-0.336,-0.05,0.374,337966.0,337966.0,8533.0,624418.0,35.889
1190,93027020.0,7106445.0,24675602.0,23996609.0,2005566.0,3.4739999999999998,-0.336,-0.05,0.374,337966.0,337966.0,8533.0,624418.0,35.889
1191,126808574.0,2283000.0,37740647.0,3988000.0,4178000.0,2.0469999999999997,-7.3039999999999985,-0.12,2.468,0.0,0.0,84000.0,0.0,
1192,118062071.0,9002712.0,21623090.0,9946654.0,3973760.0,1.246,-0.385,-2.58,3.4,337966.0,337966.0,890183.0,595920.0,47.211999999999996
1193,94966939.0,21056000.0,13683997.0,4335000.0,11243000.0,2.158,10.206,0.16,-3.5610000000000004,32706000.0,2642000.0,2005000.0,40886000.0,0.541
1194,106914146.0,18703000.0,78613343.0,7663000.0,7435000.0,0.858,-4.0,-0.09,5.853,0.0,0.0,0.0,2188000.0,8.701
1195,22485601.0,17028000.0,9527797.0,6558000.0,6493000.0,0.7909999999999999,-1.7480000000000002,-0.48,4.008,7819000.0,152000.0,844000.0,4831000.0,0.855
1196,118062071.0,9002712.0,21623090.0,9946654.0,3973760.0,1.246,-0.385,-2.58,3.4,337966.0,337966.0,890183.0,595920.0,47.211999999999996
1197,12221712.0,807607.0,11422161.0,15625026.0,7677361.0,19.743,-0.20800000000000002,-0.88,0.051,0.0,0.0,0.0,0.0,19.037
1198,31015304.0,9534145.0,18352251.0,9042861.0,4653289.0,1.114,-0.643,-0.75,1.7830000000000001,0.0,0.0,0.0,752527.0,13.795
1199,118062071.0,9002712.0,21623090.0,9946654.0,3973760.0,1.246,-0.385,-2.58,3.4,337966.0,337966.0,890183.0,595920.0,47.211999999999996
1200,92815665.0,8561862.0,9648198.0,448345.0,3262292.0,0.993,-7.757999999999999,-0.2,0.882,923960.0,923960.0,146928.0,5996685.0,3.3689999999999998
1201,12165703.0,5850697.0,4344894.0,2738185.0,5280120.0,0.8140000000000001,-0.524,-0.48,0.748,0.0,0.0,0.0,3548216.0,0.609
1202,91298143.0,5377501.0,720017.0,904421.0,3598027.0,0.727,-6.34,-3.6,-21.735,0.0,0.0,0.0,7886459.0,3.8760000000000003
1203,283429400.0,,44564371.0,92074000.0,91775000.0,,-3.926,-0.81,214.058,655423000.0,,19325000.0,453690000.0,0.16699999999999998
1204,7009219.0,11953000.0,556287.0,14418000.0,6037000.0,1.7519999999999998,-0.022000000000000002,-79.9,1.014,7521000.0,7521000.0,4672000.0,1809000.0,0.8490000000000001
1205,31015304.0,9534145.0,18352251.0,9042861.0,4653289.0,1.114,-0.643,-0.75,1.7830000000000001,0.0,0.0,0.0,752527.0,13.795
1206,147029477.0,1428296.0,13896926.0,24485.0,686631.0,0.040999999999999995,,-0.06,-34.076,279288.0,279288.0,7398.0,0.0,
1207,128301495.0,13253000.0,51320598.0,43781000.0,7498000.0,4.0489999999999995,-2.525,-0.23,-2.404,17414000.0,7920000.0,643000.0,343000.0,24.537
1208,147029477.0,1428296.0,13896926.0,24485.0,686631.0,0.040999999999999995,,-0.06,-34.076,279288.0,279288.0,7398.0,0.0,
1209,45816422.0,8036000.0,16132543.0,7503000.0,2146000.0,2.313,-3.595,-0.04,0.386,934000.0,795000.0,10000.0,8260000.0,0.9620000000000001
1210,128301495.0,13253000.0,51320598.0,43781000.0,7498000.0,4.0489999999999995,-2.525,-0.23,-2.404,17414000.0,7920000.0,643000.0,343000.0,24.537
1211,11156247.0,20815000.0,9144465.0,3616000.0,2415000.0,1.256,-0.992,-0.1,46.595,7660000.0,3956000.0,392000.0,5980000.0,0.584
1212,45816422.0,8036000.0,16132543.0,7503000.0,2146000.0,2.313,-3.595,-0.04,0.386,934000.0,795000.0,10000.0,8260000.0,0.9620000000000001
1213,49787652.0,2509342.0,5501398.0,1121170.0,2936826.0,29.052,7.24,0.3,0.1,0.0,0.0,62302.0,22303472.0,0.45
1214,94966939.0,21056000.0,13683997.0,4335000.0,11243000.0,2.158,10.206,0.16,-3.5610000000000004,32706000.0,2642000.0,2005000.0,40886000.0,0.541
1215,7691437.0,930000.0,4113068.0,633000.0,2858000.0,7.056,-0.8059999999999999,-0.7,0.14,0.0,0.0,0.0,0.0,17.804000000000006
1216,19959731.0,929000.0,567038.0,4284000.0,1919000.0,6.319,-2.023,-3.4,0.14800000000000002,0.0,0.0,0.0,0.0,539.452
1217,37268868.0,25747000.0,133103.0,12086000.0,5684000.0,0.508,-13.698,-83.5,-26.406,9676000.0,8526000.0,96000.0,0.0,
1218,7009219.0,11953000.0,556287.0,14418000.0,6037000.0,1.7519999999999998,-0.022000000000000002,-79.9,1.014,7521000.0,7521000.0,4672000.0,1809000.0,0.8490000000000001
1219,28799501.0,2409000.0,837195.0,7041000.0,3427000.0,3.697,-1.47,-4.0,0.327,0.0,0.0,0.0,1756000.0,4.8660000000000005
1220,76455465.0,11683723.0,39207931.0,94041.0,5211268.0,1.37,-11.470999999999998,-0.07,0.324,7185830.0,3427051.0,56411.0,11558203.0,1.444
1221,628282770.0,4385000.0,173080653.0,8180000.0,7755000.0,20.781999999999996,-21.353,-0.04,0.043,0.0,0.0,18000.0,318000.0,742.6510000000003
1222,88772887.0,11519000.0,21391057.0,53010000.0,16810000.0,5.989,-1.301,-0.8,0.38,9892000.0,2083000.0,0.0,0.0,
1223,27259122.0,3032000.0,2979139.0,20418000.0,4017000.0,7.0070000000000014,-0.885,-4.86,32.882,0.0,0.0,0.0,214000.0,8.46
1224,27259122.0,3032000.0,2979139.0,20418000.0,4017000.0,7.0070000000000014,-0.885,-4.86,32.882,0.0,0.0,0.0,214000.0,8.46
1225,27259122.0,3032000.0,2979139.0,20418000.0,4017000.0,7.0070000000000014,-0.885,-4.86,32.882,0.0,0.0,0.0,214000.0,8.46
1226,91298143.0,5377501.0,720017.0,904421.0,3598027.0,0.727,-6.34,-3.6,-21.735,0.0,0.0,0.0,7886459.0,3.8760000000000003
1227,36172683.0,57767000.0,20222890.0,393000.0,8694000.0,0.196,-1.111,-0.51,-2.0869999999999997,162190000.0,35156000.0,4271000.0,43018000.0,0.22399999999999998
1228,39140699.0,7957284.0,9569853.0,26608430.0,5158684.0,6.853,1.337,-0.52,0.25,92048.0,92048.0,3295.0,0.0,
1229,79276167.0,6521000.0,10822980.0,51495000.0,10384000.0,8.06,-0.532,-1.76,2.8760000000000003,13874000.0,0.0,208000.0,0.0,
1230,27164079.0,10552000.0,5174113.0,7264000.0,6466000.0,0.8109999999999999,-0.18100000000000002,-5.1,-2.01,0.0,0.0,0.0,564000.0,23.807
1231,369147966.0,13843000.0,31947033.0,85194000.0,16453000.0,7.4570000000000025,-4.567,-0.62,0.21600000000000005,7307000.0,3200000.0,0.0,0.0,1085.729
1232,33387453.0,6283934.0,21264539.0,8561313.0,3065017.0,5.033,-1.725,-0.13,0.9,10064966.0,1340514.0,192466.0,428031.0,78.002
1233,50280715.0,10025605.0,24408114.0,4586995.0,4201877.0,1.074,-3.219,-0.07,1.4569999999999999,12632748.0,212960.0,758205.0,4930608.0,2.331
1234,127714493.0,7390597.0,33389410.0,10062975.0,8722885.0,1.8840000000000001,-4.397,-0.23,0.309,4947447.0,2488544.0,50667.0,3179235.0,9.665
1235,38450435.0,2136000.0,21361353.0,11202000.0,2413000.0,5.652,-3.0,-0.13,0.18899999999999997,315000.0,161000.0,0.0,530000.0,54.15600000000001
1236,127683594.0,11980730.0,42139800.0,753563.0,4737778.0,0.529,-2.9419999999999997,-0.16,-8.774,7338604.0,5637996.0,525887.0,560229.0,13.261
1237,14139899.0,4341905.0,1794403.0,12081797.0,6995262.0,3.361,-0.040999999999999995,-4.8,0.833,0.0,0.0,186629.0,607473.0,3.96
1238,44837818.0,1799000.0,25768861.0,13114000.0,2637000.0,7.642,-3.053,-0.08,0.212,0.0,0.0,-1000.0,0.0,
1239,56328874.0,6016000.0,2903550.0,16482000.0,5712000.0,2.903,-1.54,-2.3,0.518,2479000.0,2479000.0,81000.0,250000.0,112.65799999999999
1240,633525641.0,90709000.0,12759838.0,230885000.0,93721000.0,3.117,-2.0180000000000002,-0.6,1.3130000000000002,195034000.0,0.0,1581000.0,187653000.0,0.7190000000000001
1241,9492958.0,966653.0,11422161.0,7559846.0,9138981.0,8.637,-0.233,-2.52,0.073,0.0,0.0,-7604.0,0.0,
1242,218445903.0,3897000.0,30172086.0,47441000.0,7546000.0,13.31,-5.246,-0.27,0.363,9922000.0,0.0,190000.0,1192000.0,54.57100000000001
1243,20073138.0,791000.0,567038.0,5965000.0,2206000.0,9.399,-2.2119999999999997,-4.0,0.098,0.0,0.0,0.0,37000.0,542.5169999999998
1244,46747165.0,10680412.0,24347482.0,5676786.0,5193262.0,1.124,-2.7430000000000003,-0.1,1.4269999999999998,12651098.0,266201.0,2139483.0,4449405.0,2.005
1245,97945064.0,1040524.0,13417132.0,41651965.0,10638095.0,40.74,-2.2119999999999997,-1.12,0.055,135574.0,135574.0,4341.0,24174.0,1012.8960000000001
1246,39847381.0,12963000.0,16132543.0,2952000.0,6198000.0,1.304,-2.94,-0.51,0.857,899000.0,765000.0,38000.0,15346000.0,0.8540000000000001
1247,40736872.0,1670675.0,2771216.0,6882137.0,3756222.0,9.405,14.7,5.4,0.45,0.0,0.0,80307.0,475799.0,15.277999999999999
1248,115619381.0,21595192.0,3487764.0,26909403.0,22603098.0,2.963,-0.9329999999999999,-7.35,0.972,0.0,0.0,0.0,2055627.0,11.23
1249,39847381.0,12963000.0,16132543.0,2952000.0,6198000.0,1.304,-2.94,-0.51,0.857,899000.0,765000.0,38000.0,15346000.0,0.8540000000000001
1250,18937942.0,4711659.0,9516554.0,5904425.0,951523.0,2.9019999999999997,33.167,0.01,0.529,0.0,0.0,0.0,6336467.0,0.773
1251,39847381.0,12963000.0,16132543.0,2952000.0,6198000.0,1.304,-2.94,-0.51,0.857,899000.0,765000.0,38000.0,15346000.0,0.8540000000000001
1252,31021699.0,65267236.0,1972136.0,3068788.0,12475102.0,0.867,4.546,0.95,2.745,74596049.0,42994795.0,2468312.0,40368064.0,0.19399999999999998
1253,12802251.0,22246000.0,9144465.0,2398000.0,775000.0,1.138,-1.014,-0.75,62.68600000000001,5168000.0,3789000.0,-250000.0,256000.0,0.6970000000000001
1254,155108191.0,43080000.0,51360328.0,23519000.0,34476000.0,1.2890000000000001,-12.08,0.01,1.047,40584000.0,2029000.0,1289000.0,33289000.0,1.175
1255,527984750.0,,55460583.0,190000000.0,268700000.0,,-20.255,-0.83,-20.456,908100000.0,,11700000.0,408200000.0,0.33
1256,31471518.0,6345126.0,21264539.0,3210749.0,5402384.0,3.975,-1.41,-0.25,0.33399999999999996,0.0,0.0,0.0,0.0,
1257,39847381.0,12963000.0,16132543.0,2952000.0,6198000.0,1.304,-2.94,-0.51,0.857,899000.0,765000.0,38000.0,15346000.0,0.8540000000000001
1258,75141937.0,11113259.0,38933646.0,285245.0,7501957.0,1.46,-16.083,-0.16,0.28300000000000003,3427051.0,0.0,55326.0,11246317.0,1.44
1259,75141937.0,11113259.0,38933646.0,285245.0,7501957.0,1.46,-16.083,-0.16,0.28300000000000003,3427051.0,0.0,55326.0,11246317.0,1.44
1260,38520126.0,804393.0,8541048.0,817810.0,794929.0,5.096,-34.692,-0.03,0.2,0.0,0.0,37.0,1613636.0,6.412000000000001
1261,211061377.0,419000000.0,42638662.0,361000000.0,66000000.0,2.286,2.813,2.91,26.07,403000000.0,4000000.0,8000000.0,414000000.0,0.138
1262,149732038.0,5797000.0,11009709.0,9147000.0,8515000.0,6.395,-4.25,-0.8,0.21,0.0,0.0,-238000.0,50000.0,2994.6409999999996
1263,31471518.0,6345126.0,21264539.0,3210749.0,5402384.0,3.975,-1.41,-0.25,0.33399999999999996,0.0,0.0,0.0,0.0,
1264,126750426.0,13341967.0,28355800.0,9968600.0,8235747.0,1.345,-2.497,-0.05,-7.947999999999999,8754359.0,5793599.0,258924.0,7904158.0,8.588
1265,39847381.0,12963000.0,16132543.0,2952000.0,6198000.0,1.304,-2.94,-0.51,0.857,899000.0,765000.0,38000.0,15346000.0,0.8540000000000001
1266,42930885.0,6199690.0,17740035.0,11444055.0,4806196.0,3.9210000000000003,-0.89,0.32,0.779,0.0,0.0,0.0,125000.0,85.86200000000002
1267,55155070.0,117965858.0,25417083.0,72095759.0,85500893.0,0.525,-0.10300000000000001,-18.07,12.512,45886189.0,6121637.0,2337346.0,283719.0,5.271
1268,63070000.0,122632316.0,45050000.0,5524060.0,674171.0,1.4780000000000002,9.333,0.03,1.325,131533497.0,42381589.0,128621.0,14447571.0,0.982
1269,27254112.0,1326500.0,22902615.0,13031800.0,2867800.0,10.533,-0.8690000000000001,-0.25,0.38799999999999996,56300.0,46300.0,2000.0,0.0,
1270,120884290.0,7157355.0,41828474.0,4069477.0,6217949.0,1.4409999999999998,-2.6510000000000002,-0.26,5.476,6853878.0,381497.0,96043.0,5513423.0,11.145
1271,12802251.0,22246000.0,9144465.0,2398000.0,775000.0,1.138,-1.014,-0.75,62.68600000000001,5168000.0,3789000.0,-250000.0,256000.0,0.6970000000000001
1272,17219224.0,3229939.0,8740723.0,7809487.0,2786258.0,2.915,-1.6980000000000002,-0.27,0.511,0.0,0.0,-12604.0,1288551.0,3.17
